id,geom,addr_postcode,addr_conscriptionnumber,addr_streetnumber,addr_street,addr_housenumber,id_cons,addr_conscription,wd_cons
node_296575843,POINT(14.4269935 50.0883007),11000,663,13,Králodvorská,663/13,relation_428812,Staré Město,Q748211
node_296581031,POINT(14.4149204 50.0867292),11000,1040,2,Křižovnická,1040/2,relation_428812,Staré Město,Q748211
node_296612444,POINT(14.4181886 50.0860902),11000,154,17,Karlova,154/17,relation_428812,Staré Město,Q748211
node_296621024,POINT(14.4190859 50.0864504),11000,144,27,Karlova,144/27,relation_428812,Staré Město,Q748211
node_296646993,POINT(14.4154272 50.0900933),11000,79,12,Alšovo nábřeží,79/12,relation_428812,Staré Město,Q748211
node_296605112,POINT(14.4204596 50.0897091),11000,1083,24,Široká,1083/24,relation_428812,Staré Město,Q748211
node_296653535,POINT(14.4196128 50.0846333),11000,430,12,Vejvodova,430/12,relation_428812,Staré Město,Q748211
node_296576520,POINT(14.4235803 50.0899581),11000,741,15,Dlouhá,741/15,relation_428812,Staré Město,Q748211
node_296580873,POINT(14.4176998 50.0843183),11000,256,5,Betlémské náměstí,256/5,relation_428812,Staré Město,Q748211
node_296651374,POINT(14.4268981 50.0906057),11000,721,48,Dlouhá,721/48,relation_428812,Staré Město,Q748211
node_296571809,POINT(14.4250198 50.0901954),11000,712,32,Dlouhá,712/32,relation_428812,Staré Město,Q748211
node_296578374,POINT(14.4135614 50.0854049),11000,199,9,Novotného lávka,199/9,relation_428812,Staré Město,Q748211
node_296577756,POINT(14.4152214 50.0885508),11000,80,9,Křižovnická,80/9,relation_428812,Staré Město,Q748211
node_296615570,POINT(14.4216881 50.0910885),11000,856,18,Bílkova,856/18,relation_428812,Staré Město,Q748211
node_296578287,POINT(14.4158136 50.0860116),11000,183,14,Karlova,183/14,relation_428812,Staré Město,Q748211
node_296607634,POINT(14.4198403 50.0883664),11000,1075,5,Pařížská,1075/5,relation_428812,Staré Město,Q748211
node_296575946,POINT(14.4221611 50.0922096),11000,847,23,Kozí,847/23,relation_428812,Staré Město,Q748211
node_296604809,POINT(14.4204872 50.0835127),11000,415,10,Uhelný trh,415/10,relation_428812,Staré Město,Q748211
node_296619561,POINT(14.4249783 50.0867683),11000,571,13,Ovocný trh,571/13,relation_428812,Staré Město,Q748211
node_296618667,POINT(14.4199586 50.0864055),11000,460,29,Staroměstské náměstí,460/29,relation_428812,Staré Město,Q748211
node_296613755,POINT(14.4207070 50.0880247),11000,934,5,Staroměstské náměstí,934/5,relation_428812,Staré Město,Q748211
node_296578401,POINT(14.4166248 50.0873909),11000,91,1,Valentinská,91/1,relation_428812,Staré Město,Q748211
node_296616069,POINT(14.4146460 50.0815431),11000,1009,5,Národní,1009/5,relation_428812,Staré Město,Q748211
node_296643384,POINT(14.4165222 50.0826623),11000,306,7,Bartolomějská,306/7,relation_428812,Staré Město,Q748211
node_296605758,POINT(14.4157561 50.0823287),11000,304,1,Bartolomějská,304/1,relation_428812,Staré Město,Q748211
node_296613854,POINT(14.4232115 50.0892720),11000,620,2,Masná,620/2,relation_428812,Staré Město,Q748211
node_296614575,POINT(14.4166880 50.0836036),11000,997,13,Konviktská,997/13,relation_428812,Staré Město,Q748211
node_296650955,POINT(14.4180159 50.0841197),11000,350,7,Betlémské náměstí,350/7,relation_428812,Staré Město,Q748211
node_296608261,POINT(14.4214066 50.0849348),11000,515,18,Havelská,515/18,relation_428812,Staré Město,Q748211
node_296604729,POINT(14.4254764 50.0880839),11000,648,7,Templová,648/7,relation_428812,Staré Město,Q748211
node_296644549,POINT(14.4155963 50.0853748),11000,211,4,Anenská,211/4,relation_428812,Staré Město,Q748211
node_296607153,POINT(14.4191261 50.0857173),11000,451,20,Jilská,451/20,relation_428812,Staré Město,Q748211
node_296576363,POINT(14.4171619 50.0837129),11000,290,17,Konviktská,290/17,relation_428812,Staré Město,Q748211
node_296615894,POINT(14.4233486 50.0869241),11000,558,8,Kamzíková,558/8,relation_428812,Staré Město,Q748211
node_296602720,POINT(14.4199790 50.0839760),11000,424,3,Uhelný trh,424/3,relation_428812,Staré Město,Q748211
node_296604978,POINT(14.4215915 50.0849446),11000,514,19,V kotcích,514/19,relation_428812,Staré Město,Q748211
node_296651710,POINT(14.4193965 50.0845234),11000,443,8,Vejvodova,443/8,relation_428812,Staré Město,Q748211
node_296619390,POINT(14.4268572 50.0877913),11000,1079,6,Králodvorská,1079/6,relation_428812,Staré Město,Q748211
node_296611053,POINT(14.4232258 50.0843915),11000,388,9,Na můstku,388/9,relation_428812,Staré Město,Q748211
node_296606256,POINT(14.4268485 50.0883959),11000,663,11,Jakubská,663/11,relation_428812,Staré Město,Q748211
node_296577929,POINT(14.4186149 50.0841547),11000,352,1,Jilská,352/1,relation_428812,Staré Město,Q748211
node_296580582,POINT(14.4189352 50.0883942),11000,26,2,Jáchymova,26/2,relation_428812,Staré Město,Q748211
node_296571918,POINT(14.4213977 50.0859167),11000,500,6,Kožná,500/6,relation_428812,Staré Město,Q748211
node_296615031,POINT(14.4234755 50.0872583),11000,599,9,Celetná,599/9,relation_428812,Staré Město,Q748211
node_296648387,POINT(14.4193790 50.0912652),11000,1021,12,Elišky Krásnohorské,1021/12,relation_428812,Staré Město,Q748211
node_296643052,POINT(14.4231457 50.0861675),11000,541,3,Ovocný trh,541/3,relation_428812,Staré Město,Q748211
node_296573865,POINT(14.4190631 50.0858852),11000,452,22,Jilská,452/22,relation_428812,Staré Město,Q748211
node_296610250,POINT(14.4208504 50.0859711),11000,473,2,Kožná,473/2,relation_428812,Staré Město,Q748211
node_296571458,POINT(14.4215457 50.0834148),11000,370,3,Perlová,370/3,relation_428812,Staré Město,Q748211
node_296575606,POINT(14.4204151 50.0842128),11000,526,2,Havelská,526/2,relation_428812,Staré Město,Q748211
node_296669578,POINT(14.4140246 50.0857190),11000,196,3,Smetanovo nábřeží,196/3,relation_428812,Staré Město,Q748211
node_3519330099,POINT(14.4221398 50.0858919),11000,496,29,Havelská,496/29,relation_428812,Staré Město,Q748211
node_3695883459,POINT(14.4280794 50.0875358),11000,1090,5,náměstí Republiky,1090/5,relation_428812,Staré Město,Q748211
node_4707822011,POINT(14.4157253 50.0901025),11000,79,12,Alšovo nábřeží,79/12,relation_428812,Staré Město,Q748211
node_296714286,POINT(14.4244159 50.0928456),11000,841,22,Na Františku,841/22,relation_428812,Staré Město,Q748211
node_296839833,POINT(14.4175222 50.0860873),11000,165,13,Karlova,165/13,relation_428812,Staré Město,Q748211
node_296694076,POINT(14.4131906 50.0854055),11000,200,3,Novotného lávka,200/3,relation_428812,Staré Město,Q748211
node_3183501715,POINT(14.4282131 50.0884483),11000,660,6,náměstí Republiky,660/6,relation_428812,Staré Město,Q748211
node_4016338045,POINT(14.4185416 50.0841652),11000,352,1a,Jilská,352/1a,relation_428812,Staré Město,Q748211
node_528435770,POINT(14.4173488 50.0835892),11000,291,24,Konviktská,291/24,relation_428812,Staré Město,Q748211
node_4680615233,POINT(14.4231600 50.0846442),11000,385,3,Provaznická,385/3,relation_428812,Staré Město,Q748211
node_4945946386,POINT(14.4269307 50.0899524),11000,690,7,Benediktská,690/7,relation_428812,Staré Město,Q748211
node_3417082873,POINT(14.4157856 50.0816340),11000,339,11,Národní,339/11,relation_428812,Staré Město,Q748211
node_296673006,POINT(14.4207185 50.0892238),11000,1045,6,Kostečná,1045/6,relation_428812,Staré Město,Q748211
node_3467265670,POINT(14.4224131 50.0905282),11000,914,9,Kozí,914/9,relation_428812,Staré Město,Q748211
node_296660396,POINT(14.4240123 50.0916245),11000,789,1,Anežská,789/1,relation_428812,Staré Město,Q748211
node_296700314,POINT(14.4232109 50.0841545),11000,378,15,28. října,378/15,relation_428812,Staré Město,Q748211
node_677924404,POINT(14.4186962 50.0829119),11000,345,7,Na Perštýně,345/7,relation_428812,Staré Město,Q748211
node_299408175,POINT(14.4145094 50.0840482),11000,280,2,Boršov,280/2,relation_428812,Staré Město,Q748211
node_6494631968,POINT(14.4231119 50.0888780),11000,1104,17a,Týnská,1104/17a,relation_428812,Staré Město,Q748211
node_296694635,POINT(14.4212086 50.0897028),11000,907,9,V kolkovně,907/9,relation_428812,Staré Město,Q748211
node_296676355,POINT(14.4233946 50.0916843),11000,1017,11,U obecního dvora,1017/11,relation_428812,Staré Město,Q748211
node_296669755,POINT(14.4212301 50.0839960),11000,410,6,Rytířská,410/6,relation_428812,Staré Město,Q748211
node_4719834843,POINT(14.4191434 50.0859314),11000,452,22,Jilská,452/22,relation_428812,Staré Město,Q748211
node_3168097065,POINT(14.4181338 50.0842361),11000,351,6,Betlémské náměstí,351/6,relation_428812,Staré Město,Q748211
node_296657756,POINT(14.4145673 50.0841736),11000,275,3,Boršov,275/3,relation_428812,Staré Město,Q748211
node_296694266,POINT(14.4145795 50.0866652),11000,191,1,Křižovnická,191/1,relation_428812,Staré Město,Q748211
node_296673014,POINT(14.4218868 50.0871573),11000,551,17,Staroměstské náměstí,551/17,relation_428812,Staré Město,Q748211
way_173673294,"LINESTRING(14.4197046 50.0849693,14.4197059 50.0849863,14.4197360 50.0849847,14.4198946 50.0849801,14.4198822 50.0848762,14.4198765 50.0848737,14.4198070 50.0848748,14.4195556 50.0848792,14.4195625 50.0849903,14.4195620 50.0849926,14.4196136 50.0849914,14.4196142 50.0849736,14.4197046 50.0849693)",11000,441,9,Michalská,441/9,relation_428812,Staré Město,Q748211
way_173673227,"MULTIPOLYGON(((14.4229790 50.0869590,14.4230193 50.0871783,14.4230514 50.0871755,14.4230838 50.0871726,14.4232017 50.0871603,14.4231926 50.0870858,14.4231720 50.0869944,14.4231761 50.0869935,14.4231641 50.0869416,14.4230291 50.0869539,14.4230014 50.0869567,14.4229790 50.0869590)))",11000,557,10,Celetná,557/10,relation_428812,Staré Město,Q748211
node_3975404560,POINT(14.4197722 50.0856677),11000,436,19,Michalská,436/19,relation_428812,Staré Město,Q748211
node_296700263,POINT(14.4254034 50.0922523),11000,770,8,Řásnovka,770/8,relation_428812,Staré Město,Q748211
node_296676742,POINT(14.4140608 50.0830251),11000,320,20,Divadelní,320/20,relation_428812,Staré Město,Q748211
node_296698319,POINT(14.4207439 50.0848465),11000,508,9,Havelská,508/9,relation_428812,Staré Město,Q748211
node_473226959,POINT(14.4215525 50.0834548),11000,370,3,Perlová,370/3,relation_428812,Staré Město,Q748211
node_296694219,POINT(14.4205045 50.0828189),11000,416,37,Národní,416/37,relation_428812,Staré Město,Q748211
node_296698517,POINT(14.4156044 50.0855366),11000,184,9,Anenská,184/9,relation_428812,Staré Město,Q748211
node_296677946,POINT(14.4264036 50.0883656),11000,947,12,Jakubská,947/12,relation_428812,Staré Město,Q748211
node_4597892360,POINT(14.4213415 50.0829952),11000,365,43,Národní,365/43,relation_428812,Staré Město,Q748211
node_296669427,POINT(14.4163143 50.0843593),11000,216,11,Náprstkova,216/11,relation_428812,Staré Město,Q748211
node_4945953597,POINT(14.4181784 50.0850590),11000,241,7,Husova,241/7,relation_428812,Staré Město,Q748211
node_3220559748,POINT(14.4152974 50.0844677),11000,1102,5a,Náprstkova,1102/5a,relation_428812,Staré Město,Q748211
node_296692916,POINT(14.4207366 50.0909861),11000,868,10,Bílkova,868/10,relation_428812,Staré Město,Q748211
node_296829482,POINT(14.4236387 50.0927859),11000,830,16,Na Františku,830/16,relation_428812,Staré Město,Q748211
node_3689567202,POINT(14.4198517 50.0847367),11000,431,5,Michalská,431/5,relation_428812,Staré Město,Q748211
node_2989896328,POINT(14.4236587 50.0881082),11000,1049,3,Týn,1049/3,relation_428812,Staré Město,Q748211
node_296698360,POINT(14.4181612 50.0847589),11000,240,5,Husova,240/5,relation_428812,Staré Město,Q748211
node_3515061339,POINT(14.4277049 50.0890975),11000,656,8,náměstí Republiky,656/8,relation_428812,Staré Město,Q748211
node_6942571691,POINT(14.4259959 50.0914158),11000,757,21,Haštalská,757/21,relation_428812,Staré Město,Q748211
node_4945946339,POINT(14.4211696 50.0843657),11000,1023,11,Rytířská,1023/11,relation_428812,Staré Město,Q748211
node_296698666,POINT(14.4195254 50.0845802),11000,442,10,Vejvodova,442/10,relation_428812,Staré Město,Q748211
node_296657100,POINT(14.4239879 50.0898977),11000,707,22,Dlouhá,707/22,relation_428812,Staré Město,Q748211
node_296692252,POINT(14.4206042 50.0907475),11000,112,16,Dušní,112/16,relation_428812,Staré Město,Q748211
node_296672678,POINT(14.4232974 50.0884447),11000,624,13,Týnská,624/13,relation_428812,Staré Město,Q748211
node_296678134,POINT(14.4196821 50.0892948),11000,119,14,Pařížská,119/14,relation_428812,Staré Město,Q748211
node_296700482,POINT(14.4162168 50.0834662),11000,1055,7,Konviktská,1055/7,relation_428812,Staré Město,Q748211
node_296693457,POINT(14.4251066 50.0868169),11000,567,15,Ovocný trh,567/15,relation_428812,Staré Město,Q748211
node_296677370,POINT(14.4178281 50.0871073),11000,2,2,Mariánské náměstí,2/2,relation_428812,Staré Město,Q748211
node_3695883460,POINT(14.4281928 50.0877647),11000,1090,5,náměstí Republiky,1090/5,relation_428812,Staré Město,Q748211
node_296837599,POINT(14.4202013 50.0861703),11000,662,29,Michalská,662/29,relation_428812,Staré Město,Q748211
node_4945947365,POINT(14.4241991 50.0848595),11000,392,9,Na příkopě,392/9,relation_428812,Staré Město,Q748211
node_296677533,POINT(14.4188772 50.0825987),11000,342,1,Na Perštýně,342/1,relation_428812,Staré Město,Q748211
node_296700321,POINT(14.4270001 50.0909791),11000,727,26,Haštalská,727/26,relation_428812,Staré Město,Q748211
node_296669459,POINT(14.4219362 50.0917095),11000,852,12,U milosrdných,852/12,relation_428812,Staré Město,Q748211
node_4945946336,POINT(14.4187179 50.0843313),11000,361,1,Jilská,361/1,relation_428812,Staré Město,Q748211
node_296657571,POINT(14.4148964 50.0824820),11000,299,12,Karoliny Světlé,299/12,relation_428812,Staré Město,Q748211
node_296698967,POINT(14.4230170 50.0868251),11000,557,10,Kamzíková,557/10,relation_428812,Staré Město,Q748211
node_296677633,POINT(14.4216921 50.0866507),11000,487,8,Železná,487/8,relation_428812,Staré Město,Q748211
node_4945953522,POINT(14.4271576 50.0903073),11000,722,11,Benediktská,722/11,relation_428812,Staré Město,Q748211
node_296693431,POINT(14.4251090 50.0872110),11000,594,19,Celetná,594/19,relation_428812,Staré Město,Q748211
node_3391074374,POINT(14.4146646 50.0845970),11000,252,4,Karoliny Světlé,34,relation_428812,Staré Město,Q748211
node_296785295,POINT(14.4222109 50.0865333),11000,824,3a,Železná,824/3a,relation_428812,Staré Město,Q748211
node_296693029,POINT(14.4266503 50.0873437),11000,585,31,Celetná,585/31,relation_428812,Staré Město,Q748211
node_3218518884,POINT(14.4222605 50.0847489),11000,404,12,Rytířská,404/12,relation_428812,Staré Město,Q748211
node_296657246,POINT(14.4271616 50.0875251),11000,1078,1,U Prašné brány,1078/1,relation_428812,Staré Město,Q748211
node_296692929,POINT(14.4213735 50.0846440),11000,966,20,V kotcích,966/20,relation_428812,Staré Město,Q748211
node_296661734,POINT(14.4242515 50.0901819),11000,737,2,Rámová,737/2,relation_428812,Staré Město,Q748211
node_296665012,POINT(14.4262413 50.0883331),11000,669,10,Jakubská,669/10,relation_428812,Staré Město,Q748211
node_3785979001,POINT(14.4216787 50.0902349),11000,911,4,Vězeňská,911/4,relation_428812,Staré Město,Q748211
node_5036595423,POINT(14.4157914 50.0905391),11000,77,1,Na Rejdišti,77/1,relation_428812,Staré Město,Q748211
node_296674616,POINT(14.4165374 50.0835595),11000,261,11,Konviktská,261/11,relation_428812,Staré Město,Q748211
node_296658631,POINT(14.4214324 50.0848307),11000,516,15,V kotcích,516/15,relation_428812,Staré Město,Q748211
node_296703923,POINT(14.4234271 50.0846715),11000,388,2,Provaznická,388/2,relation_428812,Staré Město,Q748211
node_296703641,POINT(14.4199825 50.0888603),11000,1068,10,Pařížská,1068/10,relation_428812,Staré Město,Q748211
node_4831376449,POINT(14.4201583 50.0830201),11000,416,37,Národní,416/37,relation_428812,Staré Město,Q748211
node_296664901,POINT(14.4146048 50.0825923),11000,1035,17,Karoliny Světlé,1035/17,relation_428812,Staré Město,Q748211
node_296696642,POINT(14.4202035 50.0913019),11000,900,17,Dušní,900/17,relation_428812,Staré Město,Q748211
node_296674921,POINT(14.4186755 50.0856657),11000,235,4,Jalovcová,235/4,relation_428812,Staré Město,Q748211
node_296665518,POINT(14.4176363 50.0828609),11000,310,12,Bartolomějská,310/12,relation_428812,Staré Město,Q748211
node_296786754,POINT(14.4182860 50.0917342),11000,43,30,Pařížská,43/30,relation_428812,Staré Město,Q748211
node_296696034,POINT(14.4137111 50.0820230),11000,334,5,Divadelní,334/5,relation_428812,Staré Město,Q748211
node_296695953,POINT(14.4217391 50.0890691),11000,924,2,Dušní,924/2,relation_428812,Staré Město,Q748211
node_3146933029,POINT(14.4265335 50.0871420),11000,988,38,Celetná,988/38,relation_428812,Staré Město,Q748211
node_4766446302,POINT(14.4271232 50.0891153),11000,656,8,náměstí Republiky,656/8,relation_428812,Staré Město,Q748211
node_296670683,POINT(14.4166195 50.0849763),11000,248,8,Liliová,248/8,relation_428812,Staré Město,Q748211
node_4831376450,POINT(14.4207513 50.0837761),11000,413,8,Uhelný trh,413/8,relation_428812,Staré Město,Q748211
node_296671514,POINT(14.4240408 50.0921589),11000,811,12,Anežská,811/12,relation_428812,Staré Město,Q748211
